m208 , the birds ,1963,7.9,53233," ['horror', 'romance', 'thriller']", http://www.dailyscript.com/scripts/Birds
m209 , the body snatcher ,1945,7.4,2927," ['drama', 'horror', 'thriller']", http://www.dailyscript.com/scripts/TheBodySnatcher.htm
m210 , the crow: salvation ,2000,4.7,4566," ['action', 'crime', 'fantasy', 'mystery', 'thriller']", http://www.hundland.org/scripts/TheCrowSalvation.htm
m211 , the day the earth stood still ,2008,5.5,52489," ['drama', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/Day%20The%20Earth%20Stood%20Still
m212 , the lost boys ,1987,7,34826," ['comedy', 'fantasy', 'horror', 'thriller']", http://home.online.no/~bhundlan/scripts/TheLostBoys.htm
m213 , the thing ,1982,8.2,80904," ['horror', 'mystery', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/Thing
m214 , the time machine ,2002,5.7,32900," ['sci-fi', 'adventure', 'action']", http://www.dailyscript.com/scripts/TheTimeMachine_1959.html
m215 , the jacket ,2005,7.1,36581," ['drama', 'fantasy', 'mystery', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/The_Jacket.html
m216 , thelma & louise ,1991,7.3,44372," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/Thelma%20And%20Louise.txt
m217 , there's something about mary ,1998,7.2,97546," ['comedy', 'romance']", http://www.dailyscript.com/scripts/There's+Something+About+Mary.txt
m218 , thirteen days ,2000,7.3,23732," ['drama', 'history', 'thriller']", http://www.dailyscript.com/scripts/Thirteen+Days.txt
m219 , thunderheart ,1992,6.6,6662," ['crime', 'mystery', 'thriller', 'western']", http://www.dailyscript.com/scripts/Thunderheart.txt
m220 , top gun ,1986,6.5,81087," ['action', 'drama', 'romance']", http://www.dailyscript.com/scripts/TopGun.html
m221 , total recall ,1990,7.4,71383," ['action', 'adventure', 'sci-fi', 'thriller']", http://www.scifiscripts.com/scripts/totalrecall_5th_draft.txt
m222 , tremors ,1990,7.1,30553," ['action', 'comedy', 'horror', 'thriller']", http://home.online.no/~bhundlan/scripts/Tremors.htm
m223 , true believer ,1989,6.7,1801," ['drama', 'crime']", http://www.dailyscript.com/scripts/True%20Believer.txt
m224 , twin peaks: fire walk with me ,1992,7,21274," ['drama', 'horror', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/Twin+Peaks+-+Fire+Walk+With+Me.txt
m225 , the verdict ,1982,7.7,10991, ['drama'], http://www.dailyscript.com/scripts/Verdict
m226 , the war of the worlds ,1953,7.1,12239," ['action', 'horror', 'sci-fi', 'thriller']", http://www.scifiscripts.com/scripts/WARWORLDS.txt
m227 , new nightmare ,1994,6.3,14975," ['fantasy', 'horror', 'mystery', 'thriller']", http://www.hundland.org/scripts/WesCravensNewNightmare.txt
m228 , white squall ,1996,6.4,8465," ['adventure', 'drama']", http://www.angelfire.com/movies/ridleyscott/script/WhiteSquall.txt
m229 , wild at heart ,1990,7.2,29388," ['crime', 'romance', 'thriller']", http://www.dailyscript.com/scripts/Wild+At+Heart.txt
m230 , wonder boys ,2000,7.5,31853," ['drama', 'comedy']", http://www.dailyscript.com/scripts/Wonder+Boys.txt
m231 , the woodsman ,2004,7.4,16090, ['drama'], http://www.dailyscript.com/scripts/Woodsman
m232 , the abyss ,1989,7.6,51699," ['action', 'adventure', 'drama', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/abyss.html
m233 , l'avventura ,1960,7.9,6963," ['drama', 'mystery']", http://www.aellea.com/script/adventure.txt
m234 , agnes of god ,1985,6.5,3490," ['drama', 'mystery', 'thriller']", http://www.awesomefilm.com/script/agnesofgod.txt
m235 , a hard day's night ,1964,7.6,15431," ['comedy', 'music']", http://www.dailyscript.com/scripts/Hard+Day's+Night
m236 , alien ,1979,8.5,184471," ['adventure', 'horror', 'sci-fi', 'thriller']", http://www.horrorlair.com/scripts/alien.html
m237 , alien vs. predator ,1993,7.8,116," ['action', 'adventure', 'sci-fi']", http://www.scifiscripts.com/scripts/aliens_vs_predator.txt
m238 , all about eve ,1950,8.5,35597, ['drama'], http://www.dailyscript.com/scripts/All%20About%20Eve.txt
m239 , all the president's men ,1976,8,32717," ['drama', 'history', 'thriller']", http://www.dailyscript.com/scripts/All%20The%20President's%20Men.txt
m240 , american pie ,1999,6.9,107961," ['comedy', 'romance']", http://www.dailyscript.com/scripts/american-pie_production.html
m241 , an american werewolf in paris ,1997,4.9,10158," ['horror', 'romance', 'thriller', 'comedy']", http://www.scifiscripts.com/scripts/american_werewolf_paris.txt
m242 , anastasia ,1997,6.6,16844," ['animation', 'adventure', 'drama', 'family', 'musical', 'animation', 'family']", http://www.moviescriptsandscreenplays.com/johncusack/scripts/anastasia.txt
m243 , annie hall ,1977,8.3,66781," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/Annie%20Hall.txt
m244 , the anniversary party ,2001,6.2,5809," ['drama', 'comedy']", http://www.dailyscript.com/scripts/anniversaryparty.html
m245 , antz ,1998,6.8,37825," ['animation', 'adventure', 'comedy', 'family']", http://www.dailyscript.com/scripts/antz.html
m246 , the apartment ,1960,8.4,37301," ['romance', 'comedy', 'drama']", http://www.dailyscript.com/scripts/apartment.html
m247 , apocalypse now ,1979,8.6,176465," ['drama', 'war']", http://www.dailyscript.com/scripts/apocalypsenowredux.html
m248 , arctic blue ,1993,4.8,464," ['action', 'thriller']", http://www.awesomefilm.com/script/arcticblue.txt
m249 , as good as it gets ,1997,7.8,93201," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/As+Good+As+It+Gets.txt
m250 , assassins ,1995,6,23681," ['action', 'thriller', 'crime']", http://www.dailyscript.com/scripts/assassins_shooting.html
m251 , asylum ,2005,6.1,2395," ['drama', 'romance', 'thriller']", http://www.awesomefilm.com/script/asylum.txt
m252 , a walk to remember ,2002,7.1,38751," ['drama', 'romance']", http://www.dailyscript.com/scripts/awalktoremember.html
m253 , back to the future ,1985,8.4,207376," ['adventure', 'family', 'sci-fi']", http://www.scifiscripts.com/scripts/backtothefuture_early.txt
m254 , badlands ,1973,7.9,16753," ['crime', 'drama', 'romance', 'thriller']", http://www.dailyscript.com/scripts/Badlands.txt
m255 , the adventures of buckaroo banzai across the 8th dimension ,1984,6,10046," ['adventure', 'romance', 'comedy', 'sci-fi']", http://www.scifiscripts.com/scripts/banzai_script.txt
m256 , barton fink ,1991,7.8,33119," ['drama', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/Barton%20Fink.txt
m257 , basic instinct ,1992,6.9,57615," ['mystery', 'romance', 'thriller']", http://www.dailyscript.com/scripts/basic_instinct.html
m258 , basquiat ,1996,6.7,8016," ['biography', 'drama']", http://www.awesomefilm.com/script/basquiat.txt
m259 , batman returns ,1992,6.9,79770," ['action', 'crime', 'fantasy', 'thriller', 'animation', 'crime', 'fantasy', 'action', 'thriller']", http://www.dailyscript.com/scripts/batman-returns_shooting.html
m260 , batman and robin ,1949,6.5,443," ['action', 'adventure', 'crime', 'drama', 'sci-fi']", http://www.scifiscripts.com/scripts/batmanandrobin.txt
m261 , batman forever ,1995,5.4,77223," ['action', 'crime', 'fantasy', 'thriller']", http://www.scifiscripts.com/scripts/batmanforever.txt
m262 , batman ,1989,7.6,112731," ['crime', 'drama', 'thriller', 'action', 'adventure', 'crime']", http://www.scifiscripts.com/scripts/batmanscript1.txt
m263 , bean ,1997,5.8,27131," ['comedy', 'family']", http://www.awesomefilm.com/script/bean.html
m264 , beavis and butt-head do america ,1996,6.6,23149," ['animation', 'adventure', 'comedy', 'crime']", http://www.dailyscript.com/scripts/beavis_and_butthead_do_america.html
m265 , beetle juice ,1988,7.3,62164," ['comedy', 'fantasy']", http://www.dailyscript.com/scripts/beetlejuice_skaaren_final.html
m266 , being there ,1979,8,25085," ['drama', 'comedy']", http://www.dailyscript.com/scripts/Being+There.txt
m267 , being john malkovich ,1999,7.9,115008," ['comedy', 'drama', 'fantasy', 'romance']", http://www.dailyscript.com/scripts/beingjohnmalkovich.html
m268 , beloved ,1998,I ,5.6,4014, http://www.dailyscript.com/scripts/beloved_lagravenese.html
m269 , the big lebowski ,1998,8.2,182170," ['comedy', 'crime', 'mystery']", http://www.dailyscript.com/scripts/Big%20Lebowski
m270 , the black dahlia ,2006,5.6,35706," ['crime', 'drama', 'history', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/black-dahlia_early.html
m271 , blade ii ,2002,6.6,51826," ['action', 'fantasy', 'horror', 'thriller', 'action', 'adventure', 'horror']", http://www.horrorlair.com/scripts/blade2.html
m272 , blade ,1998,7,65885," ['action', 'adventure', 'fantasy', 'horror', 'thriller']", http://www.horrorlair.com/scripts/blade.html
m273 , book of shadows: blair witch 2 ,2000,4.1,16285," ['crime', 'horror', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/blair-witch-2.html
m274 , blood simple. ,1984,7.8,28901," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/Blood%20Simple.txt
m275 , bloodmoon ,1997,4.5,269," ['action', 'thriller']", http://www.horrorlair.com/scripts/bloodmoon.html
m276 , blow ,2001,7.4,71334," ['biography', 'crime', 'drama']", http://www.dailyscript.com/scripts/blow.html
m277 , la battaglia di algeri ,1966,8.2,14339," ['drama', 'history', 'war']", http://www.dailyscript.com/scripts/boa.html
m278 , body of evidence ,1993,4.1,6052," ['drama', 'romance', 'thriller']", http://www.awesomefilm.com/script/bodyofevidence.txt
m279 , the bridges of madison county ,1995,7.2,22252," ['drama', 'romance']", http://www.awesomefilm.com/script/bomc.txt
m280 , bones ,2001,4,3525," ['crime', 'horror']", http://www.horrorlair.com/HorrorWorld/newyork/bones.html
m281 , bound ,1996,7.5,23772," ['crime', 'drama', 'thriller']", http://www.hundland.org/scripts/Bound_FirstDraft.txt
m282 , the bourne identity ,2002,7.7,124918," ['action', 'adventure', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/Bourne+Identity
m283 , brazil ,1985,8,77350," ['drama', 'fantasy', 'sci-fi']", http://www.scifiscripts.com/scripts/brazil.txt
m284 , bringing out the dead ,1999,6.8,31285," ['drama', 'thriller']", http://www.dailyscript.com/scripts/Bringing+Out+The+Dead.txt
m285 , broadcast news ,1987,7.1,10559," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/broadc_news.html
m286 , a bucket of blood ,1959,6.8,1892," ['comedy', 'horror']", http://www.scifiscripts.com/msol/bucket_of_blood.txt
m287 , buffy the vampire slayer ,1992,5.3,16206," ['horror', 'comedy', 'action']", http://www.dailyscript.com/scripts/buffy_the_vampire_slayer.html
m288 , bull durham ,1988,7,18941," ['comedy', 'romance', 'sport']", http://www.dailyscript.com/scripts/Bull+Durham.txt
m289 , casino ,1995,8.1,111223," ['biography', 'crime', 'drama']", http://www.dailyscript.com/scripts/Casino.txt
m290 , catwoman ,2004,3.2,35065," ['action', 'crime', 'fantasy']", http://www.scifiscripts.com/scripts/catwoman.txt
m291 , cellular ,2004,6.5,32920," ['action', 'crime', 'thriller']", http://www.dailyscript.com/scripts/cellular_cohen.html
m292 , the crying game ,1992,7.3,21394," ['drama', 'thriller']", http://www.dailyscript.com/scripts/Crying%20Game
m293 , charade ,1963,8,22815," ['comedy', 'mystery', 'romance', 'thriller']", http://www.dailyscript.com/scripts/Charade.txt
m294 , cherry falls ,2000,4.8,5669," ['horror', 'mystery', 'thriller']", http://www.scifiscripts.com/msol/cherryfalls.txt
m295 , chill factor ,1999,4.9,5381," ['action', 'adventure', 'comedy', 'thriller']", http://www.awesomefilm.com/script/chillfactor.html
m296 , chinatown ,1974,8.5,80698," ['crime', 'drama', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/Chinatown.txt
m297 , nuovo cinema paradiso ,1988,8.5,46801," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/cinema_paradiso.html
m298 , citizen kane ,1941,8.6,140517," ['drama', 'mystery']", http://www.aellea.com/script/citizenkane_script.txt
m299 , clerks. ,1994,8,90972, ['comedy'], http://www.dailyscript.com/scripts/Clerks.txt
m300 , cliffhanger ,1993,6.2,34880," ['action', 'adventure', 'thriller']", http://www.dailyscript.com/scripts/cliffhanger_stallone.html
m301 , a clockwork orange ,1971,8.5,197372," ['crime', 'drama', 'sci-fi']", http://www.scifiscripts.com/scripts/clockwork.txt
m302 , collateral ,2004,7.8,106866," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/collateral_darabont.html
m303 , conspiracy theory ,1997,6.5,36045," ['action', 'crime', 'mystery', 'romance', 'thriller']", http://www.dailyscript.com/scripts/conspiracy-theory.html
m304 , contact ,1997,7.4,75043," ['drama', 'mystery', 'sci-fi', 'thriller']", http://www.scifiscripts.com/scripts/contact.txt
m305 , cool hand luke ,1967,8.3,46514," ['crime', 'drama']", http://www.aellea.com/script/cool_hand_luke.html
m306 , copycat ,1995,6.5,17335," ['crime', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/copycat.html
m307 , crash ,2004,I ,8,174003, http://www.dailyscript.com/scripts/Crash+(1996).txt
m308 , crazy love ,2007,I ,7,944, http://www.dailyscript.com/scripts/crazy_love.html
m309 , crime spree ,2003,6.4,3129," ['action', 'comedy', 'crime']", http://www.dailyscript.com/scripts/crimespree.html
m310 ," crouching tiger, hidden dragon ",2003,8,1091, ['action'], hidden dragon 
m311 , the crow ,1994,7.6,55886," ['action', 'crime', 'fantasy', 'thriller']", http://www.horrorlair.com/scripts/crow.txt
m312 , cruel intentions ,1999,6.7,67532," ['drama', 'romance', 'thriller']", http://www.dailyscript.com/scripts/cruel-intentions.html
m313 , the curse of the cat people ,1944,6.9,2067," ['drama', 'fantasy', 'horror']", http://www.dailyscript.com/scripts/cursecat.htm
m314 , the curse ,1987,4.5,627," ['sci-fi', 'horror']", http://www.horrorlair.com/scripts/cursethe.txt
m315 , dark city ,1998,7.8,64262," ['mystery', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/dark-city_early-rewrite.html
m316 , dave ,1993,6.8,20807," ['comedy', 'romance']", http://www.scifiscripts.com/msol/dave.txt
m317 , day of the dead ,1985,7,22746," ['horror', 'sci-fi']", http://www.horrorlair.com/scripts/dayofthedead.txt
m318 , dead poets society ,1989,7.8,90842, ['drama'], http://www.dailyscript.com/scripts/Dead%20Poets%20Society.txt
m319 , deep rising ,1998,5.7,12638," ['action', 'horror', 'sci-fi', 'thriller']", http://www.horrorlair.com/scripts/deeprising.txt
m320 , the deer hunter ,1978,8.2,89841," ['drama', 'war']", http://www.dailyscript.com/scripts/deer_hunter.html
m321 , demolition man ,1993,6.3,46318," ['action', 'crime', 'sci-fi']", http://www.dailyscript.com/scripts/demolition-man_production.html
m322 , the devil and daniel webster ,2004,5.7,1824," ['comedy', 'drama', 'fantasy']", http://www.aellea.com/script/devilanddanielwebster.txt
m323 , die hard ,1988,8.3,185430," ['action', 'crime', 'thriller']", http://www.awesomefilm.com/script/diehard.html
m324 , dog day afternoon ,1975,8.2,61120," ['crime', 'drama']", http://www.awesomefilm.com/script/dog_day_afternoon.txt
m325 , domino ,2005,5.9,32949," ['action', 'crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/domino.html
m326 , do the right thing ,1989,7.9,27164, ['drama'], http://www.awesomefilm.com/script/dotherightthing.txt
m327 , dumb and dumberer: when harry met lloyd ,2003,3.3,14984, ['comedy'], http://web.archive.org/web/20040611014121/www.awesomefilm.com/script/dumbanddumberer.html
m328 , dune ,1984,6.5,38954," ['action', 'adventure', 'sci-fi']", http://www.scifiscripts.com/scripts/dune.txt
m329 , ed wood ,1994,8.1,75704," ['biography', 'comedy', 'drama']", http://www.dailyscript.com/scripts/ed-wood.html
m330 , edtv ,1999,6.1,21865, ['comedy'], http://www.dailyscript.com/scripts/edtv.html
m331 , election ,1999,7.4,37868," ['comedy', 'drama']", http://www.dailyscript.com/scripts/election.html
m332 , l.a. confidential ,1997,8.4,168009," ['crime', 'drama', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/LA%20Confidential.txt
m333 , enemy of the state ,1998,7.2,67504," ['action', 'drama', 'thriller']", http://www.dailyscript.com/scripts/enemyofthestate.html
m334 , the english patient ,1996,7.3,55247," ['romance', 'drama', 'war']", http://www.dailyscript.com/scripts/englishpatient.html
m335 , entrapment ,1999,6.1,41120," ['action', 'crime', 'romance', 'thriller']", http://www.dailyscript.com/scripts/entrapment_production.html
m336 , erin brockovich ,2000,7.2,55641," ['biography', 'drama', 'romance']", http://www.dailyscript.com/scripts/Erin+Brockovich.txt
m337 , star wars: the empire strikes back ,1982,8,42," ['animation', 'adventure', 'action', 'fantasy']", http://www.scifiscripts.com/scripts/esb_final.txt
m338 , escape from the planet of the apes ,1971,6.1,7754," ['sci-fi', 'thriller']", http://www.scifiscripts.com/scripts/escape_pota.txt
m339 , escape from l.a. ,1996,5.3,23551," ['action', 'adventure', 'sci-fi', 'thriller']", http://www.scifiscripts.com/scripts/escapela.txt
m340 , excalibur ,1981,7.4,24550," ['adventure', 'drama', 'fantasy']", http://www.dailyscript.com/scripts/Excalibur.txt
m341 , the exorcist ,1973,8.1,106383," ['horror', 'thriller']", http://www.horrorlair.com/scripts/exorcist.html
m342 , the fabulous baker boys ,1989,6.7,9433," ['drama', 'music', 'romance']", http://www.dailyscript.com/scripts/Fabulous_Baker_boys_final.html
m343 , face,off ,1997,7.3,103386, http://www.dailyscript.com/scripts/faceoff_production.html
m344 , the family man ,2000,6.6,34509," ['comedy', 'fantasy', 'drama', 'romance']", http://www.dailyscript.com/scripts/familyman.html
m345 , the fantastic four ,1994,3.8,1472," ['action', 'adventure', 'sci-fi', 'fantasy']", http://www.dailyscript.com/scripts/fantasticfour.html
m346 , fantastic voyage ,1966,6.8,5231," ['adventure', 'sci-fi']", http://www.scifiscripts.com/scripts/fantasticvoyager.txt
m347 , fargo ,1996,8.3,168176," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/Fargo.txt
m348 , fight club ,1999,8.8,391697," ['crime', 'drama', 'mystery', 'thriller']", http://www.scifiscripts.com/scripts/fight_club_shoot.txt
m349 , final destination 2 ,2003,6.4,36312," ['horror', 'thriller']", http://www.dailyscript.com/scripts/final_destination2.html
m350 , final destination ,2000,6.8,53422," ['horror', 'thriller']", http://www.horrorlair.com/scripts/finaldestination.txt
m351 , rambo: first blood part ii ,1985,5.8,39147," ['action', 'adventure', 'thriller']", http://www.dailyscript.com/scripts/rambo_first_blood_2.html
m352 , the fisher king ,1991,7.5,28310," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/fisher-king_shooting.html
m353 , five easy pieces ,1970,7.5,11969, ['drama'], http://www.dailyscript.com/scripts/fiveeasypieces.html
m354 , five feet high and rising ,2000,6.5,326, ['short'], http://www.dailyscript.com/scripts/fivefeetandrising.html
m355 , fletch ,1985,6.7,17336," ['comedy', 'crime', 'mystery']", http://www.dailyscript.com/scripts/Fletch.txt
m356 , the adventures of ford fairlane ,1990,5.6,9051," ['action', 'adventure', 'comedy', 'music']", http://www.dailyscript.com/scripts/ford-fairlane_early.html
m357 , the french connection ,1971,7.9,34062," ['action', 'crime', 'thriller']", http://www.dailyscript.com/scripts/frenchconnection.html
m358 , frequency ,2000,7.3,36396," ['crime', 'drama', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/frequency.html
m359 , friday the 13th part iii ,1982,5.1,11718, ['horror'], http://www.horrorlair.com/scripts/friday13th3.txt
m360 , jason lives: friday the 13th part vi ,1986,5.3,9919," ['comedy', 'horror', 'thriller']", http://www.horrorlair.com/scripts/friday13th6.txt
m361 , jason goes to hell: the final friday ,1993,4.1,8894," ['horror', 'thriller']", http://www.horrorlair.com/scripts/friday13thjasongoestohell.txt
m362 , friday the 13th part viii: jason takes manhattan ,1989,3.9,10288, ['horror'], http://www.dailyscript.com/scripts/friday_13_8.html
m363 , game 6 ,2005,6,1414," ['comedy', 'drama', 'sport']", http://www.dailyscript.com/scripts/game_6.html
m364 , gandhi ,1982,8.2,52160," ['biography', 'drama', 'history']", http://www.dailyscript.com/scripts/Gandhi.txt
m365 , gattaca ,1997,7.8,72063," ['drama', 'romance', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/gattaca_early.html
m366 , the getaway ,1972,7.5,10151," ['action', 'adventure', 'crime', 'thriller']", http://www.dailyscript.com/scripts/getaway.html
m367 , get carter ,2000,4.8,14319," ['action', 'crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/getcarter.html
m368 , glengarry glen ross ,1992,7.9,32882, ['drama'], http://www.dailyscript.com/scripts/glengarry.html
m369 , the godfather: part ii ,1974,9,251290," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/godfather2.html
m370 , gods and monsters ,1998,7.5,16063," ['biography', 'drama']", http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt
m371 , gone in sixty seconds ,2000,6,74474," ['action', 'crime', 'thriller']", http://www.dailyscript.com/scripts/gone_in_60_seconds.html
m372 , goodfellas ,1990,8.8,234582," ['crime', 'drama', 'thriller']", http://www.dailyscript.com/scripts/goodfellas.html
m373 , good will hunting ,1997,8.1,154419, ['drama'], http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt
m374 , the grapes of wrath ,1940,8.3,23850, ['drama'], http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath
m375 , grosse pointe blank ,1997,7.4,41877," ['comedy', 'crime', 'romance', 'thriller']", http://www.dailyscript.com/scripts/Grosse%20Pointe%20Blank.txt
m376 , the horse whisperer ,1998,6.4,15953," ['drama', 'romance', 'western']", http://www.awesomefilm.com/script/h_whispr.txt
m377 , hackers ,1995,5.8,27009," ['action', 'crime', 'drama', 'thriller']", http://www.scifiscripts.com/scripts/hackers.txt
m378 , halloween 4: the return of michael myers ,1988,5.6,11315," ['horror', 'thriller']", http://www.horrorlair.com/scripts/halloween4.txt
m379 , halloween ,1978,7.9,64690," ['horror', 'thriller']", http://www.dailyscript.com/scripts/Halloween.txt
m380 , hannah and her sisters ,1986,7.9,21088," ['comedy', 'drama', 'romance']", http://www.dailyscript.com/scripts/Hannah%20And%20Her%20Sisters.txt
m381 , hannibal ,2001,6.4,75788," ['crime', 'thriller']", http://www.dailyscript.com/scripts/Hannibal%20-%20Zaillian.txt
m382 , happy campers ,2001,5.4,1785, ['comedy'], http://www.dailyscript.com/scripts/happy-campers_early.html
m383 , heathers ,1989,7.3,25236," ['comedy', 'crime']", http://www.dailyscript.com/scripts/heathers_shooting.html
m384 , heavenly creatures ,1994,7.6,27211," ['crime', 'drama', 'fantasy', 'thriller']", http://www.awesomefilm.com/script/heavenlycreatures.html
m385 , hellraiser: hellseeker ,2002,4.9,3400," ['horror', 'mystery', 'thriller']", http://www.horrorlair.com/scripts/hellraiser_hellseeker_orig.html
m386 , hero ,1992,I ,6.3,10573, http://www.dailyscript.com/scripts/hero1.html
m387 , hider in the house ,1989,5.6,394, ['thriller'], http://www.dailyscript.com/scripts/hider-in-the-house.html
m388 , highlander iii: the sorcerer ,1994,3.9,7831," ['fantasy', 'sci-fi', 'action']", http://www.scifiscripts.com/scripts/highlander3.txt
m389 , hostage ,2005,I ,6.6,37868, http://home.online.no/~bhundlan/scripts/hostage.htm
m390 , hotel rwanda ,2004,8.3,94404," ['adventure', 'drama', 'history', 'thriller', 'war']", http://www.dailyscript.com/scripts/hotel_rwanda.html
m391 , house on haunted hill ,1999,5.3,23127," ['horror', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/house-on-haunted-hill.html
m392 , house of the damned ,1996,4.3,216," ['action', 'horror', 'thriller']", http://www.horrorlair.com/scripts/houseOfTheDamned.txt
m393 , hellraiser iii: hell on earth ,1992,5.1,7716, ['horror'], http://www.cenobite.com/library/hr3-910701.txt
m394 , hudson hawk ,1991,5.4,22116," ['action', 'adventure', 'comedy', 'action', 'adventure', 'comedy', 'crime']", http://www.dailyscript.com/scripts/hudson-hawk_early.html
m395 , the hudsucker proxy ,1994,7.4,32691," ['comedy', 'drama', 'fantasy', 'romance']", http://www.dailyscript.com/scripts/Hudsucker%20Proxy
m396 , i walked with a zombie ,1943,7.3,3420, ['horror'], http://www.dailyscript.com/scripts/i-walked_with_a_zombie.html
m397 , the ice storm ,1997,7.5,27724, ['drama'], http://www.dailyscript.com/scripts/icestorm.html
m398 , insomnia ,2002,I ,7.3,69635, http://www.dailyscript.com/scripts/insomnia.html
m399 , interview with the vampire: the vampire chronicles ,1994,7.4,80077," ['drama', 'fantasy']", http://www.scifiscripts.com/scripts/interview.txt
m400 , i still know what you did last summer ,1998,4.1,23543," ['horror', 'mystery', 'thriller']", http://www.horrorlair.com/scripts/iskwydls.txt
m401 , isle of the dead ,1945,6.6,1405," ['drama', 'horror', 'mystery', 'thriller']", http://www.dailyscript.com/scripts/isleofthedead.htm
m402 , it's a wonderful life ,1946,8.7,103290," ['drama', 'fantasy', 'romance']", http://www.aellea.com/script/itsawonderfullife.txt
m403 , jaws 2 ,1978,5.6,18995, ['thriller'], http://www.dailyscript.com/scripts/Jaws%202.txt
m404 , jaws 3-d ,1983,3.3,12839, ['thriller'], http://www.horrorlair.com/scripts/jaws3_1st_draft.txt
m405 , jaws: the revenge ,1987,2.6,15727, ['thriller'], http://www.horrorlair.com/scripts/jaws_the_revenge.txt
m406 , the jazz singer ,1927,6.8,3252," ['drama', 'music', 'romance']", http://www.aellea.com/script/jazzsinger.txt
m407 , jennifer eight ,1992,6.2,6224," ['thriller', 'mystery']", http://www.dailyscript.com/scripts/jennifer-eight-script.html
m408 , jerry maguire ,1996,7.3,79706," ['comedy', 'drama', 'romance', 'sport']", http://www.awesomefilm.com/script/jerryMaguire.txt
m409 , jurassic park iii ,2001,5.7,62564," ['action', 'adventure', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/jp3.html
m410 , the lost world: jurassic park ,1997,6,78169," ['action', 'adventure', 'sci-fi', 'thriller', 'action', 'adventure', 'animation', 'horror', 'sci-fi', 'thriller']", http://www.horrorlair.com/scripts/jurassic2_thw.txt
m411 , jurassic park ,1993,7.9,153737," ['action', 'adventure', 'family', 'sci-fi', 'action', 'adventure', 'fantasy', 'sci-fi']", http://www.scifiscripts.com/scripts/JurassicPark_1stDraft.txt
m412 , freddy vs. jason ,2003,5.8,39850," ['horror', 'thriller']", http://www.horrorlair.com/scripts/jvsf_bm.txt
m413 , kafka ,1991,6.9,4467," ['comedy', 'drama', 'mystery', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/kafka.html
m414 , king kong ,2005,7.6,134187," ['adventure', 'drama', 'romance']", http://www.scifiscripts.com/scripts/kingkong.txt
m415 , klute ,1971,7.2,6901," ['mystery', 'romance', 'thriller']", http://www.dailyscript.com/scripts/klute.html
m416 , kramer vs. kramer ,1979,7.7,25836, ['drama'], http://www.dailyscript.com/scripts/Kramer%20vs%20Kramer.txt
m417 , kundun ,1997,7.1,10378," ['biography', 'drama', 'history', 'war']", http://www.dailyscript.com/scripts/Kundun.txt
m418 , lake placid ,1999,5.4,19621," ['action', 'comedy', 'horror', 'thriller']", http://www.dailyscript.com/scripts/lake-placid.html
m419 , the silence of the lambs ,1991,8.7,251237," ['crime', 'thriller']", http://www.horrorlair.com/scripts/lambsfinal.txt
m420 , last of the mohicans ,1977,7.3,71," ['action', 'adventure', 'war']", http://www.dailyscript.com/scripts/last-of-the-mohicans-script.html
m421 , leviathan ,1989,5.3,4751," ['adventure', 'horror', 'mystery', 'sci-fi', 'thriller']", http://www.dailyscript.com/scripts/leviathan_shooting.html
m422 ," lock, stock and two smoking barrels ",1998,8.2,129117," ['crime', 'thriller']", stock and two smoking barrels 
m423 , lone star ,1996,7.6,14666," ['drama', 'mystery', 'romance', 'western']", http://www.dailyscript.com/scripts/Lone%20Star.txt
